#bin	chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	type
898	chr13	41101018	41101100	hsa-mir-3168	0	-	0	0	miRNA
902	chr13	41568285	41568395	hsa-mir-5006	0	-	0	0	miRNA
922	chr13	44196128	44196200	hsa-mir-8079	0	-	0	0	miRNA
966	chr13	49996414	49996501	hsa-mir-3613	0	-	0	0	miRNA
966	chr13	50048972	50049061	hsa-mir-16-1	0	-	0	0	miRNA
966	chr13	50049118	50049201	hsa-mir-15a	0	-	0	0	miRNA
976	chr13	51348566	51348639	hsa-mir-5693	0	-	0	0	miRNA
978	chr13	51552588	51552667	hsa-mir-4703	0	+	0	0	miRNA
987	chr13	52810049	52810140	hsa-mir-759	0	+	0	0	miRNA
999	chr13	54311971	54312048	hsa-mir-1297	0	-	0	0	miRNA
1005	chr13	55174453	55174548	hsa-mir-5007	0	+	0	0	miRNA
1051	chr13	61199797	61199880	hsa-mir-3169	0	-	0	0	miRNA
1088	chr13	65966329	65966429	hsa-mir-548x-2	0	-	0	0	miRNA
1090	chr13	66218249	66218324	hsa-mir-4704	0	+	0	0	miRNA
1177	chr13	77698011	77698116	hsa-mir-3665	0	-	0	0	miRNA
1253	chr13	87618664	87618740	hsa-mir-4500	0	-	0	0	miRNA
1273	chr13	90231181	90231277	hsa-mir-622	0	+	0	0	miRNA
1281	chr13	91350604	91350688	hsa-mir-17	0	+	0	0	miRNA
1281	chr13	91350750	91350821	hsa-mir-18a	0	+	0	0	miRNA
1281	chr13	91350890	91350972	hsa-mir-19a	0	+	0	0	miRNA
1281	chr13	91351064	91351135	hsa-mir-20a	0	+	0	0	miRNA
1281	chr13	91351313	91351391	hsa-mir-92a-1	0	+	0	0	miRNA
1290	chr13	92490162	92490220	hsa-mir-548as	0	+	0	0	miRNA
1320	chr13	96427228	96427292	hsa-mir-4501	0	+	0	0	miRNA
1334	chr13	98208523	98208600	hsa-mir-3170	0	+	0	0	miRNA
1343	chr13	99356130	99356228	hsa-mir-623	0	+	0	0	miRNA
1345	chr13	99643058	99643149	hsa-mir-4306	0	+	0	0	miRNA
1362	chr13	101967641	101967746	hsa-mir-2681	0	-	0	0	miRNA
1363	chr13	102045933	102046004	hsa-mir-4705	0	-	0	0	miRNA
1405	chr13	107531170	107531248	hsa-mir-1267	0	-	0	0	miRNA
1426	chr13	110340957	110341029	hsa-mir-8073	0	+	0	0	miRNA
1449	chr13	113262919	113262999	hsa-mir-8075	0	+	0	0	miRNA
1456	chr13	114244504	114244561	hsa-mir-548ar	0	+	0	0	miRNA
1456	chr13	114273827	114273908	hsa-mir-4502	0	+	0	0	miRNA
745	chr14	21023313	21023386	hsa-mir-6717	0	-	0	0	miRNA
760	chr14	22956949	22957029	hsa-mir-4707	0	-	0	0	miRNA
763	chr14	23388595	23388666	hsa-mir-208a	0	-	0	0	miRNA
763	chr14	23417986	23418063	hsa-mir-208b	0	-	0	0	miRNA
769	chr14	24143488	24143565	hsa-mir-7703	0	-	0	0	miRNA
790	chr14	26908641	26908725	hsa-mir-4307	0	+	0	0	miRNA
795	chr14	27633204	27633278	hsa-mir-3171	0	-	0	0	miRNA
821	chr14	31014645	31014742	hsa-mir-624	0	-	0	0	miRNA
866	chr14	36952308	36952391	hsa-mir-4503	0	-	0	0	miRNA
949	chr14	47760994	47761104	hsa-mir-548y	0	-	0	0	miRNA
966	chr14	49966398	49966511	hsa-mir-6076	0	+	0	0	miRNA
968	chr14	50299854	50299946	hsa-mir-4504	0	-	0	0	miRNA
996	chr14	53948426	53948484	hsa-mir-5580	0	-	0	0	miRNA
1003	chr14	54878112	54878193	hsa-mir-4308	0	-	0	0	miRNA
1040	chr14	59646961	59647020	hsa-mir-5586	0	-	0	0	miRNA
1047	chr14	60648647	60648711	hsa-mir-9718	0	+	0	0	miRNA
1074	chr14	64095023	64095125	hsa-mir-548h-1	0	-	0	0	miRNA
1079	chr14	64785625	64785686	hsa-mir-7855	0	-	0	0	miRNA
1081	chr14	65044687	65044769	hsa-mir-4706	0	+	0	0	miRNA
1083	chr14	65335116	65335183	hsa-mir-4708	0	-	0	0	miRNA
1084	chr14	65471101	65471186	hsa-mir-625	0	+	0	0	miRNA
1099	chr14	67441854	67441930	hsa-mir-5694	0	-	0	0	miRNA
1138	chr14	72516819	72516898	hsa-mir-7843	0	+	0	0	miRNA
1147	chr14	73758746	73758819	hsa-mir-4505	0	+	0	0	miRNA
1153	chr14	74480132	74480204	hsa-mir-4709	0	-	0	0	miRNA
1174	chr14	77266217	77266290	hsa-mir-1260a	0	+	0	0	miRNA
1301	chr14	93948225	93948302	hsa-mir-4506	0	-	0	0	miRNA
1310	chr14	95137918	95137986	hsa-mir-3173	0	-	0	0	miRNA
1348	chr14	100109418	100109514	hsa-mir-151b	0	-	0	0	miRNA
1348	chr14	100109654	100109753	hsa-mir-342	0	+	0	0	miRNA
1350	chr14	100277356	100277417	hsa-mir-6764	0	+	0	0	miRNA
1350	chr14	100307858	100307956	hsa-mir-345	0	+	0	0	miRNA
1354	chr14	100814490	100814574	hsa-mir-2392	0	+	0	0	miRNA
1354	chr14	100852389	100852487	hsa-mir-770	0	+	0	0	miRNA
1354	chr14	100869059	100869148	hsa-mir-493	0	+	0	0	miRNA
1354	chr14	100874492	100874585	hsa-mir-337	0	+	0	0	miRNA
1354	chr14	100875032	100875104	hsa-mir-665	0	+	0	0	miRNA
1354	chr14	100881006	100881120	hsa-mir-431	0	+	0	0	miRNA
1354	chr14	100881885	100881978	hsa-mir-433	0	+	0	0	miRNA
1354	chr14	100882978	100883075	hsa-mir-127	0	+	0	0	miRNA
1354	chr14	100884482	100884576	hsa-mir-432	0	+	0	0	miRNA
1354	chr14	100884701	100884783	hsa-mir-136	0	+	0	0	miRNA
1354	chr14	100911138	100911213	hsa-mir-370	0	+	0	0	miRNA
1355	chr14	101022065	101022132	hsa-mir-379	0	+	0	0	miRNA
1355	chr14	101023324	101023420	hsa-mir-411	0	+	0	0	miRNA
1355	chr14	101023793	101023856	hsa-mir-299	0	+	0	0	miRNA
1355	chr14	101025016	101025077	hsa-mir-380	0	+	0	0	miRNA
1355	chr14	101025563	101025651	hsa-mir-1197	0	+	0	0	miRNA
1355	chr14	101025731	101025817	hsa-mir-323a	0	+	0	0	miRNA
1355	chr14	101026019	101026107	hsa-mir-758	0	+	0	0	miRNA
1355	chr14	101029633	101029714	hsa-mir-494	0	+	0	0	miRNA
1355	chr14	101030051	101030129	hsa-mir-1193	0	+	0	0	miRNA
1355	chr14	101031986	101032064	hsa-mir-543	0	+	0	0	miRNA
1355	chr14	101033754	101033836	hsa-mir-495	0	+	0	0	miRNA
1355	chr14	101039689	101039755	hsa-mir-376c	0	+	0	0	miRNA
1355	chr14	101040068	101040148	hsa-mir-376a-2	0	+	0	0	miRNA
1355	chr14	101040218	101040299	hsa-mir-654	0	+	0	0	miRNA
1355	chr14	101040435	101040535	hsa-mir-376b	0	+	0	0	miRNA
1355	chr14	101041362	101041445	hsa-mir-300	0	+	0	0	miRNA
1355	chr14	101045919	101045994	hsa-mir-381	0	+	0	0	miRNA
1355	chr14	101046454	101046538	hsa-mir-487b	0	+	0	0	miRNA
1355	chr14	101047320	101047398	hsa-mir-539	0	+	0	0	miRNA
1355	chr14	101047900	101047979	hsa-mir-889	0	+	0	0	miRNA
1355	chr14	101048657	101048748	hsa-mir-544a	0	+	0	0	miRNA
1355	chr14	101049549	101049646	hsa-mir-655	0	+	0	0	miRNA
1355	chr14	101052445	101052525	hsa-mir-487a	0	+	0	0	miRNA
1355	chr14	101054305	101054381	hsa-mir-382	0	+	0	0	miRNA
1355	chr14	101054686	101054759	hsa-mir-134	0	+	0	0	miRNA
1355	chr14	101055257	101055323	hsa-mir-668	0	+	0	0	miRNA
1355	chr14	101055418	101055491	hsa-mir-485	0	+	0	0	miRNA
1355	chr14	101056218	101056300	hsa-mir-323b	0	+	0	0	miRNA
1356	chr14	101059754	101059838	hsa-mir-154	0	+	0	0	miRNA
1356	chr14	101060572	101060674	hsa-mir-496	0	+	0	0	miRNA
1356	chr14	101062049	101062118	hsa-mir-377	0	+	0	0	miRNA
1356	chr14	101064494	101064578	hsa-mir-541	0	+	0	0	miRNA
1356	chr14	101065299	101065378	hsa-mir-409	0	+	0	0	miRNA
1356	chr14	101065446	101065537	hsa-mir-412	0	+	0	0	miRNA
1356	chr14	101065597	101065667	hsa-mir-369	0	+	0	0	miRNA
1356	chr14	101065911	101065991	hsa-mir-410	0	+	0	0	miRNA
1356	chr14	101066723	101066801	hsa-mir-656	0	+	0	0	miRNA
1359	chr14	101560286	101560422	hsa-mir-1247	0	-	0	0	miRNA
1367	chr14	102539643	102539726	hsa-mir-4309	0	+	0	0	miRNA
1379	chr14	104117404	104117514	hsa-mir-203a	0	+	0	0	miRNA
1379	chr14	104117417	104117503	hsa-mir-203b	0	-	0	0	miRNA
1383	chr14	104677693	104677749	hsa-mir-4710	0	-	0	0	miRNA
1385	chr14	104865313	104865411	hsa-mir-12121	0	+	0	0	miRNA
1387	chr14	105150777	105150864	hsa-mir-6765	0	-	0	0	miRNA
1392	chr14	105857512	105857572	hsa-mir-4539	0	-	0	0	miRNA
1392	chr14	105858123	105858175	hsa-mir-4507	0	-	0	0	miRNA
1392	chr14	105858164	105858242	hsa-mir-4538	0	-	0	0	miRNA
1392	chr14	105859483	105859553	hsa-mir-4537	0	-	0	0	miRNA
1400	chr14	106850884	106850999	hsa-mir-5195	0	-	0	0	miRNA
743	chr15	20832794	20832869	hsa-mir-3118-2	0	+	0	0	miRNA
754	chr15	22225277	22225329	hsa-mir-1268a	0	-	0	0	miRNA
764	chr15	23562061	23562131	hsa-mir-4508	0	-	0	0	miRNA
782	chr15	25848746	25848825	hsa-mir-4715	0	-	0	0	miRNA
822	chr15	31065031	31065141	hsa-mir-211	0	-	0	0	miRNA
854	chr15	35372255	35372364	hsa-mir-3942	0	-	0	0	miRNA
859	chr15	35926855	35926923	hsa-mir-4510	0	+	0	0	miRNA
867	chr15	36972820	36972901	hsa-mir-8063	0	-	0	0	miRNA
903	chr15	41691584	41691678	hsa-mir-626	0	+	0	0	miRNA
904	chr15	41866494	41866551	hsa-mir-4310	0	-	0	0	miRNA
906	chr15	42199569	42199666	hsa-mir-627	0	-	0	0	miRNA
919	chr15	43793658	43793759	hsa-mir-1282	0	-	0	0	miRNA
926	chr15	44717843	44717893	hsa-mir-10393	0	+	0	0	miRNA
931	chr15	45433049	45433129	hsa-mir-147b	0	+	0	0	miRNA
960	chr15	49169069	49169153	hsa-mir-4716	0	-	0	0	miRNA
969	chr15	50360328	50360410	hsa-mir-4712	0	+	0	0	miRNA
975	chr15	51242189	51242264	hsa-mir-4713	0	+	0	0	miRNA
976	chr15	51314033	51314109	hsa-mir-7973-1	0	+	0	0	miRNA
983	chr15	52277116	52277200	hsa-mir-1266	0	-	0	0	miRNA
1007	chr15	55372939	55373034	hsa-mir-628	0	-	0	0	miRNA
1036	chr15	59171182	59171262	hsa-mir-2116	0	-	0	0	miRNA
1060	chr15	62304657	62304734	hsa-mir-8067	0	-	0	0	miRNA
1060	chr15	62343028	62343138	hsa-mir-6085	0	+	0	0	miRNA
1064	chr15	62823956	62824041	hsa-mir-190a	0	+	0	0	miRNA
1072	chr15	63870929	63871019	hsa-mir-422a	0	-	0	0	miRNA
1079	chr15	64762386	64762515	hsa-mir-1272	0	-	0	0	miRNA
1086	chr15	65719245	65719332	hsa-mir-4511	0	-	0	0	miRNA
1088	chr15	66040232	66040332	hsa-mir-4311	0	+	0	0	miRNA
1092	chr15	66496957	66497034	hsa-mir-4512	0	-	0	0	miRNA
1109	chr15	68801849	68801925	hsa-mir-4312	0	-	0	0	miRNA
1119	chr15	70079371	70079468	hsa-mir-629	0	-	0	0	miRNA
1138	chr15	72587216	72587313	hsa-mir-630	0	+	0	0	miRNA
1144	chr15	73299909	73299979	hsa-mir-12135	0	+	0	0	miRNA
1152	chr15	74411356	74411432	hsa-mir-6881	0	-	0	0	miRNA
1155	chr15	74788671	74788757	hsa-mir-4513	0	-	0	0	miRNA
1155	chr15	74840641	74840707	hsa-mir-6882	0	-	0	0	miRNA
1159	chr15	75353610	75353685	hsa-mir-631	0	-	0	0	miRNA
1163	chr15	75762214	75762315	hsa-mir-4313	0	-	0	0	miRNA
1189	chr15	79209787	79209871	hsa-mir-184	0	+	0	0	miRNA
1199	chr15	80581102	80581239	hsa-mir-5572	0	+	0	0	miRNA
1201	chr15	80841977	80842073	hsa-mir-549a	0	-	0	0	miRNA
1202	chr15	80997416	80997473	hsa-mir-4514	0	-	0	0	miRNA
1218	chr15	83067334	83067415	hsa-mir-4515	0	+	0	0	miRNA
1236	chr15	85380595	85380662	hsa-mir-7706	0	+	0	0	miRNA
1239	chr15	85770495	85770578	hsa-mir-1276	0	-	0	0	miRNA
1239	chr15	85825634	85825730	hsa-mir-548ap	0	+	0	0	miRNA
1255	chr15	87946205	87946268	hsa-mir-11181	0	-	0	0	miRNA
1261	chr15	88608106	88608197	hsa-mir-1179	0	+	0	0	miRNA
1261	chr15	88611824	88611934	hsa-mir-7-2	0	+	0	0	miRNA
1261	chr15	88611846	88611924	hsa-mir-3529	0	-	0	0	miRNA
1266	chr15	89326738	89326810	hsa-mir-6766	0	-	0	0	miRNA
1270	chr15	89850636	89850721	hsa-mir-5094	0	-	0	0	miRNA
1270	chr15	89883930	89884030	hsa-mir-5009	0	-	0	0	miRNA
1271	chr15	90006754	90006841	hsa-mir-3174	0	+	0	0	miRNA
1293	chr15	92904398	92904475	hsa-mir-3175	0	+	0	0	miRNA
1319	chr15	96333260	96333307	hsa-mir-1469	0	+	0	0	miRNA
1338	chr15	98784425	98784502	hsa-mir-4714	0	+	0	0	miRNA
589	chr16	535315	535368	hsa-mir-5587	0	+	0	0	miRNA
589	chr16	543276	543366	hsa-mir-3176	0	+	0	0	miRNA
590	chr16	770182	770277	hsa-mir-662	0	+	0	0	miRNA
598	chr16	1734984	1735066	hsa-mir-3177	0	+	0	0	miRNA
600	chr16	2090194	2090284	hsa-mir-1225	0	-	0	0	miRNA
601	chr16	2133118	2133204	hsa-mir-4516	0	+	0	0	miRNA
602	chr16	2270712	2270772	hsa-mir-3677	0	+	0	0	miRNA
602	chr16	2271746	2271840	hsa-mir-940	0	+	0	0	miRNA
602	chr16	2274619	2274691	hsa-mir-4717	0	+	0	0	miRNA
603	chr16	2445391	2445457	hsa-mir-6767	0	+	0	0	miRNA
603	chr16	2463966	2464038	hsa-mir-6768	0	+	0	0	miRNA
604	chr16	2531921	2532005	hsa-mir-3178	0	-	0	0	miRNA
611	chr16	3485380	3485469	hsa-mir-6126	0	-	0	0	miRNA
620	chr16	4671317	4671390	hsa-mir-6769a	0	+	0	0	miRNA
627	chr16	5632466	5632566	hsa-mir-8065	0	+	0	0	miRNA
671	chr16	11306439	11306527	hsa-mir-548h-2	0	-	0	0	miRNA
682	chr16	12720320	12720371	hsa-mir-4718	0	+	0	0	miRNA
694	chr16	14303966	14304049	hsa-mir-193b	0	+	0	0	miRNA
694	chr16	14309284	14309371	hsa-mir-365a	0	+	0	0	miRNA
700	chr16	15154849	15155002	hsa-mir-3180-4	0	-	0	0	miRNA
704	chr16	15611029	15611095	hsa-mir-6506	0	-	0	0	miRNA
704	chr16	15643293	15643372	hsa-mir-484	0	+	0	0	miRNA
769	chr16	24203115	24203231	hsa-mir-1273h	0	+	0	0	miRNA
783	chr16	26025236	26025310	hsa-mir-548w	0	+	0	0	miRNA
805	chr16	28843918	28844007	hsa-mir-4721	0	-	0	0	miRNA
805	chr16	28958582	28958661	hsa-mir-4517	0	+	0	0	miRNA
817	chr16	30503918	30504001	hsa-mir-4518	0	+	0	0	miRNA
820	chr16	30875265	30875323	hsa-mir-4519	0	-	0	0	miRNA
820	chr16	30893902	30893985	hsa-mir-762	0	+	0	0	miRNA
845	chr16	34163577	34163673	hsa-mir-9901	0	+	0	0	miRNA
968	chr16	50292615	50292675	hsa-mir-6771	0	+	0	0	miRNA
972	chr16	50742304	50742377	hsa-mir-3181	0	+	0	0	miRNA
1014	chr16	56245519	56245623	hsa-mir-3935	0	+	0	0	miRNA
1018	chr16	56858517	56858601	hsa-mir-138-2	0	+	0	0	miRNA
1019	chr16	56904263	56904353	hsa-mir-6863	0	+	0	0	miRNA
1025	chr16	57772288	57772352	hsa-mir-6772	0	-	0	0	miRNA
1097	chr16	67202320	67202395	hsa-mir-328	0	-	0	0	miRNA
1105	chr16	68233425	68233499	hsa-mir-6773	0	-	0	0	miRNA
1115	chr16	69565807	69565868	hsa-mir-1538	0	-	0	0	miRNA
1118	chr16	69933080	69933180	hsa-mir-140	0	+	0	0	miRNA
1171	chr16	76868935	76869019	hsa-mir-4719	0	+	0	0	miRNA
1205	chr16	81385017	81385093	hsa-mir-4720	0	+	0	0	miRNA
1207	chr16	81533901	81533966	hsa-mir-7854	0	+	0	0	miRNA
1207	chr16	81611347	81611408	hsa-mir-6504	0	+	0	0	miRNA
1215	chr16	82688930	82689019	hsa-mir-8058	0	+	0	0	miRNA
1222	chr16	83508345	83508408	hsa-mir-3182	0	+	0	0	miRNA
1235	chr16	85207795	85207895	hsa-mir-12128	0	+	0	0	miRNA
1235	chr16	85306225	85306325	hsa-mir-5093	0	-	0	0	miRNA
1239	chr16	85741620	85741700	hsa-mir-1910	0	-	0	0	miRNA
1240	chr16	85918346	85918416	hsa-mir-6774	0	+	0	0	miRNA
1255	chr16	87834591	87834660	hsa-mir-6775	0	-	0	0	miRNA
1255	chr16	87853895	87853964	hsa-mir-11401	0	+	0	0	miRNA
1259	chr16	88468917	88469031	hsa-mir-5189	0	+	0	0	miRNA
1261	chr16	88716277	88716337	hsa-mir-4722	0	-	0	0	miRNA
592	chr17	1022475	1022559	hsa-mir-3183	0	-	0	0	miRNA
598	chr17	1713902	1713987	hsa-mir-22	0	-	0	0	miRNA
600	chr17	2049907	2050008	hsa-mir-132	0	-	0	0	miRNA
600	chr17	2050270	2050380	hsa-mir-212	0	-	0	0	miRNA
605	chr17	2692860	2692919	hsa-mir-6776	0	-	0	0	miRNA
605	chr17	2748077	2748182	hsa-mir-1253	0	-	0	0	miRNA
622	chr17	4969701	4969771	hsa-mir-6864	0	-	0	0	miRNA
622	chr17	4970085	4970150	hsa-mir-6865	0	-	0	0	miRNA
635	chr17	6655448	6655502	hsa-mir-4520-2	0	+	0	0	miRNA
638	chr17	7017614	7017701	hsa-mir-195	0	-	0	0	miRNA
638	chr17	7017910	7018022	hsa-mir-497	0	-	0	0	miRNA
640	chr17	7223296	7223379	hsa-mir-324	0	-	0	0	miRNA
646	chr17	8088055	8088147	hsa-mir-4314	0	+	0	0	miRNA
647	chr17	8144993	8145071	hsa-mir-6883	0	-	0	0	miRNA
647	chr17	8186944	8187004	hsa-mir-4521	0	+	0	0	miRNA
677	chr17	12081898	12081996	hsa-mir-744	0	+	0	0	miRNA
683	chr17	12917267	12917342	hsa-mir-1269b	0	-	0	0	miRNA
688	chr17	13543528	13543646	hsa-mir-548h-3	0	-	0	0	miRNA
701	chr17	15251626	15251696	hsa-mir-4731	0	-	0	0	miRNA
709	chr17	16282013	16282088	hsa-mir-1288	0	+	0	0	miRNA
720	chr17	17813479	17813545	hsa-mir-6777	0	-	0	0	miRNA
720	chr17	17813835	17813931	hsa-mir-33b	0	-	0	0	miRNA
724	chr17	18340813	18340886	hsa-mir-6778	0	-	0	0	miRNA
732	chr17	19344505	19344574	hsa-mir-1180	0	-	0	0	miRNA
793	chr17	27293909	27293996	hsa-mir-4522	0	-	0	0	miRNA
801	chr17	28360653	28360734	hsa-mir-4723	0	+	0	0	miRNA
805	chr17	28861368	28861440	hsa-mir-451a	0	-	0	0	miRNA
805	chr17	28861370	28861438	hsa-mir-451b	0	+	0	0	miRNA
805	chr17	28861532	28861618	hsa-mir-144	0	-	0	0	miRNA
805	chr17	28861654	28861730	hsa-mir-4732	0	-	0	0	miRNA
809	chr17	29390661	29390730	hsa-mir-4523	0	+	0	0	miRNA
814	chr17	30117078	30117172	hsa-mir-423	0	+	0	0	miRNA
814	chr17	30117085	30117160	hsa-mir-3184	0	-	0	0	miRNA
822	chr17	31094349	31094425	hsa-mir-4733	0	-	0	0	miRNA
825	chr17	31534882	31534971	hsa-mir-4724	0	+	0	0	miRNA
825	chr17	31559995	31560083	hsa-mir-193a	0	+	0	0	miRNA
825	chr17	31575268	31575358	hsa-mir-4725	0	+	0	0	miRNA
825	chr17	31575410	31575521	hsa-mir-365b	0	+	0	0	miRNA
831	chr17	32350108	32350202	hsa-mir-632	0	+	0	0	miRNA
867	chr17	37033744	37033813	hsa-mir-2909	0	+	0	0	miRNA
871	chr17	37614930	37615039	hsa-mir-378j	0	-	0	0	miRNA
880	chr17	38702261	38702331	hsa-mir-4734	0	-	0	0	miRNA
880	chr17	38719690	38719748	hsa-mir-4726	0	+	0	0	miRNA
881	chr17	38825837	38825892	hsa-mir-4727	0	+	0	0	miRNA
881	chr17	38914978	38915042	hsa-mir-6779	0	+	0	0	miRNA
884	chr17	39297399	39297509	hsa-mir-548bc	0	+	0	0	miRNA
888	chr17	39726494	39726561	hsa-mir-4728	0	+	0	0	miRNA
890	chr17	40026331	40026409	hsa-mir-6884	0	-	0	0	miRNA
891	chr17	40161932	40162001	hsa-mir-6866	0	+	0	0	miRNA
891	chr17	40193596	40193663	hsa-mir-6867	0	+	0	0	miRNA
901	chr17	41517163	41517217	hsa-mir-6510	0	-	0	0	miRNA
909	chr17	42494772	42494830	hsa-mir-548at	0	+	0	0	miRNA
909	chr17	42514187	42514307	hsa-mir-5010	0	+	0	0	miRNA
910	chr17	42708083	42708151	hsa-mir-6780a	0	-	0	0	miRNA
911	chr17	42823879	42823943	hsa-mir-6781	0	-	0	0	miRNA
916	chr17	43444805	43444885	hsa-mir-2117	0	+	0	0	miRNA
922	chr17	44207770	44207839	hsa-mir-6782	0	-	0	0	miRNA
927	chr17	44934617	44934681	hsa-mir-6783	0	-	0	0	miRNA
929	chr17	45114366	45114433	hsa-mir-6784	0	-	0	0	miRNA
943	chr17	46973016	46973100	hsa-mir-5089	0	+	0	0	miRNA
951	chr17	48032881	48032951	hsa-mir-10226	0	+	0	0	miRNA
951	chr17	48037160	48037247	hsa-mir-152	0	-	0	0	miRNA
952	chr17	48156426	48156511	hsa-mir-1203	0	-	0	0	miRNA
955	chr17	48579837	48579947	hsa-mir-10a	0	-	0	0	miRNA
956	chr17	48632489	48632559	hsa-mir-196a-1	0	-	0	0	miRNA
956	chr17	48724407	48724475	hsa-mir-3185	0	-	0	0	miRNA
961	chr17	49288345	49288454	hsa-mir-6129	0	-	0	0	miRNA
962	chr17	49510816	49510900	hsa-mir-6165	0	+	0	0	miRNA
972	chr17	50768649	50768730	hsa-mir-8059	0	+	0	0	miRNA
1019	chr17	56891269	56891355	hsa-mir-3614	0	-	0	0	miRNA
1030	chr17	58331231	58331318	hsa-mir-142	0	-	0	0	miRNA
1030	chr17	58335975	58336022	hsa-mir-4736	0	-	0	0	miRNA
1036	chr17	59137757	59137872	hsa-mir-454	0	-	0	0	miRNA
1036	chr17	59151135	59151221	hsa-mir-301a	0	-	0	0	miRNA
1037	chr17	59366082	59366154	hsa-mir-4729	0	+	0	0	miRNA
1041	chr17	59841265	59841337	hsa-mir-21	0	+	0	0	miRNA
1043	chr17	60043024	60043105	hsa-mir-4737	0	-	0	0	miRNA
1065	chr17	62944214	62944312	hsa-mir-633	0	+	0	0	miRNA
1077	chr17	64500773	64500839	hsa-mir-3064	0	-	0	0	miRNA
1077	chr17	64501213	64501313	hsa-mir-5047	0	-	0	0	miRNA
1079	chr17	64780758	64780824	hsa-mir-6080	0	+	0	0	miRNA
1094	chr17	66787071	66787168	hsa-mir-634	0	+	0	0	miRNA
1107	chr17	68424450	68424548	hsa-mir-635	0	-	0	0	miRNA
1112	chr17	69099541	69099656	hsa-mir-4524b	0	+	0	0	miRNA
1112	chr17	69099563	69099632	hsa-mir-4524a	0	-	0	0	miRNA
1155	chr17	74748612	74748699	hsa-mir-3615	0	+	0	0	miRNA
1160	chr17	75406068	75406162	hsa-mir-3678	0	+	0	0	miRNA
1161	chr17	75498547	75498628	hsa-mir-6785	0	+	0	0	miRNA
1163	chr17	75784520	75784607	hsa-mir-4738	0	-	0	0	miRNA
1165	chr17	76098018	76098076	hsa-mir-6868	0	-	0	0	miRNA
1170	chr17	76736449	76736548	hsa-mir-636	0	-	0	0	miRNA
1173	chr17	77089416	77089497	hsa-mir-6516	0	+	0	0	miRNA
1175	chr17	77396983	77397054	hsa-mir-4316	0	-	0	0	miRNA
1193	chr17	79707175	79707249	hsa-mir-4739	0	-	0	0	miRNA
1196	chr17	80098827	80098877	hsa-mir-1268b	0	+	0	0	miRNA
1198	chr17	80419417	80419493	hsa-mir-4730	0	+	0	0	miRNA
1203	chr17	81125275	81125373	hsa-mir-657	0	-	0	0	miRNA
1203	chr17	81125876	81125955	hsa-mir-3065	0	+	0	0	miRNA
1203	chr17	81125882	81125949	hsa-mir-338	0	-	0	0	miRNA
1203	chr17	81133195	81133308	hsa-mir-1250	0	-	0	0	miRNA
1206	chr17	81400715	81400778	hsa-mir-4740	0	-	0	0	miRNA
1206	chr17	81451103	81451188	hsa-mir-3186	0	-	0	0	miRNA
1208	chr17	81693756	81693869	hsa-mir-6786	0	+	0	0	miRNA
1212	chr17	82236667	82236728	hsa-mir-6787	0	+	0	0	miRNA
1215	chr17	82668232	82668307	hsa-mir-4525	0	-	0	0	miRNA
585	chr18	112255	112339	hsa-mir-8078	0	-	0	0	miRNA
614	chr18	3885352	3885432	hsa-mir-6718	0	+	0	0	miRNA
629	chr18	5840694	5840833	hsa-mir-3976	0	+	0	0	miRNA
633	chr18	6374360	6374425	hsa-mir-4317	0	-	0	0	miRNA
667	chr18	10759583	10759649	hsa-mir-6788	0	-	0	0	miRNA
673	chr18	11654884	11654941	hsa-mir-7153	0	-	0	0	miRNA
687	chr18	13459946	13460026	hsa-mir-5190	0	+	0	0	miRNA
688	chr18	13611113	13611200	hsa-mir-4526	0	+	0	0	miRNA
750	chr18	21683517	21683589	hsa-mir-320c-1	0	+	0	0	miRNA
751	chr18	21829003	21829088	hsa-mir-1-2	0	-	0	0	miRNA
759	chr18	22933348	22933438	hsa-mir-4741	0	+	0	0	miRNA
770	chr18	24321674	24321746	hsa-mir-320c-2	0	+	0	0	miRNA
787	chr18	26591466	26591535	hsa-mir-8057	0	-	0	0	miRNA
816	chr18	30298909	30298960	hsa-mir-302f	0	+	0	0	miRNA
856	chr18	35591736	35591806	hsa-mir-3975	0	+	0	0	miRNA
858	chr18	35904817	35904926	hsa-mir-187	0	-	0	0	miRNA
859	chr18	35934087	35934142	hsa-mir-3929	0	-	0	0	miRNA
872	chr18	37657134	37657215	hsa-mir-4318	0	+	0	0	miRNA
887	chr18	39622122	39622175	hsa-mir-924	0	-	0	0	miRNA
928	chr18	44970081	44970166	hsa-mir-4319	0	-	0	0	miRNA
946	chr18	47380495	47380565	hsa-mir-4527	0	+	0	0	miRNA
956	chr18	48670599	48670668	hsa-mir-4743	0	+	0	0	miRNA
959	chr18	49049686	49049768	hsa-mir-4744	0	-	0	0	miRNA
962	chr18	49487372	49487422	hsa-mir-1539	0	+	0	0	miRNA
967	chr18	50126498	50126563	hsa-mir-4320	0	-	0	0	miRNA
991	chr18	53237100	53237190	hsa-mir-4528	0	+	0	0	miRNA
1008	chr18	55479220	55479298	hsa-mir-4529	0	+	0	0	miRNA
1030	chr18	58451073	58451158	hsa-mir-122	0	+	0	0	miRNA
1030	chr18	58451079	58451152	hsa-mir-122b	0	-	0	0	miRNA
1096	chr18	67081583	67081686	hsa-mir-5011	0	+	0	0	miRNA
1140	chr18	72853320	72853382	hsa-mir-548av	0	-	0	0	miRNA
