ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	modAct.x	inactive.x	modInact.x	modAct.y	inactive.y	modInact.y
hsa-miR-7160-3p	0.473922640509402	0.566082866019685	0.789924227775457	0.716629324832659	0.473602845156462	NA	modInact_vs_inactive	NA	0.564	0.28	0.369	0	0	0
hsa-miR-7160-5p	1.55552074768774	0.511158266155065	0.500424592631195	1.02144913276031	0.307041697308399	NA	modInact_vs_inactive	NA	1.26	2.049	1.932	0.574	1.158	0.663
hsa-miR-7161-3p	35.0464428795903	-0.151638385443131	0.312088667318867	-0.485882383188876	0.627050559511409	0.908419582946603	modInact_vs_inactive	FALSE	33.441	43.393	36.516	22.795	36.72	21.512
hsa-miR-7161-5p	1.42237761353202	-0.0081125724102004	0.61070210315942	-0.0132840092873934	0.989401205804142	NA	modInact_vs_inactive	NA	1.077	1.761	1.654	0.297	1.016	0
hsa-miR-7162-3p	3.1189715510413	-0.118183195489168	0.424067986656289	-0.278689264947878	0.780483301582443	0.944072144689666	modInact_vs_inactive	FALSE	2.555	4.313	3.482	1.529	3.263	1.679
hsa-miR-7162-5p	0.787121402335869	1.10188273147514	1.29737135976321	0.849319451352965	0.395703560149134	NA	modInact_vs_inactive	NA	1.034	0.175	0.661	0	0	0
hsa-miR-718	17.8095690613483	-0.305841740104634	0.35793713576715	-0.854456577826544	0.392852058863837	0.819719723224312	modInact_vs_inactive	FALSE	20.307	16.213	15.518	11.341	9.766	11.003
hsa-miR-718-5p:Novel	8.46183263380964	-0.0528794779611655	0.325863744034965	-0.162274812491848	0.871089448493189	0.967260257167723	modInact_vs_inactive	FALSE	8.305	10.386	9.171	5.578	5.836	5.577
hsa-miR-744-3p	0.104982409554393	0.468425263611135	2.01119516081231	0.232908905479835	0.815832143025394	NA	modInact_vs_inactive	NA	0.083	0.034	0.162	0	0	0
hsa-miR-744-5p	3.3809424606107	-0.703157650803741	0.571896200692503	-1.22951970996187	0.218877012592357	0.708796201058363	modInact_vs_inactive	FALSE	2.667	8.226	4.121	0.612	0.735	0.545
hsa-miR-7515	2.16412805891947	-0.679665399744102	0.553436427484592	-1.22808215359663	0.2194161296963	NA	modInact_vs_inactive	NA	2.63	3.964	1.399	0.722	1.194	0.638
hsa-miR-7515-5p:Novel	15.5890393939214	-0.151723272294683	0.280649034487496	-0.540615693090662	0.588772498913322	0.894141339364978	modInact_vs_inactive	FALSE	13.669	16.01	17.806	11.544	13.129	12.082
hsa-miR-758-3p	1.69625730796538	-0.0872741513655634	0.64152527611399	-0.136041641093586	0.891788362118639	NA	modInact_vs_inactive	NA	2.043	1.344	1.353	0.344	1.016	0
hsa-miR-758-5p	0.641336953273684	-0.587641945463929	0.578852869868207	-1.01518360891555	0.31001831243567	NA	modInact_vs_inactive	NA	0.545	1.637	0.683	0	0.298	0
hsa-miR-759	0.555314019965098	-0.351368255212803	0.61917783077902	-0.567475509855915	0.570391160751839	NA	modInact_vs_inactive	NA	0.351	1.857	0.586	0	0.337	0
hsa-miR-759-3p:Novel	1.42702766442101	-0.402625434040166	0.490582981671875	-0.82070811479853	0.411812547453875	NA	modInact_vs_inactive	NA	1.239	3.923	1.273	0.294	0.735	0.421
hsa-miR-760	26.1043376803687	-0.00421981793852296	0.388117320795939	-0.0108725318670888	0.991325145598657	0.999769141728118	modInact_vs_inactive	FALSE	33.52	13.125	22.297	11.99	8.783	11.31
hsa-miR-760-5p:Novel	5.56259863451565	-0.459254445998414	0.299005533917774	-1.53593961951456	0.124553189907066	0.580594397047112	modInact_vs_inactive	FALSE	4.922	12.747	5.67	3.78	7.202	3.195
hsa-miR-761	5.17015312858729	-0.70307354367564	0.579168214487495	-1.21393668728487	0.224771901965372	0.708796201058363	modInact_vs_inactive	FALSE	6.56	9.32	3.517	0.612	2.401	0.615
hsa-miR-761-3p:Novel	3.15497261557033	0.015849544182216	0.346606884688113	0.0457277246425094	0.963527265848446	0.992589573171021	modInact_vs_inactive	FALSE	2.998	4.439	3.1	1.955	2.297	1.914
hsa-miR-762	4.16249493893251	-0.211811532966692	0.327448393946372	-0.646854701023153	0.517725985775389	0.876531316241269	modInact_vs_inactive	FALSE	4.357	5.33	4.179	3.019	3.445	2.602
hsa-miR-762-5p:Novel	7.3685857133247	0.195809683000997	0.337714291014845	0.579808696909394	0.562043632084338	0.888859742281197	modInact_vs_inactive	FALSE	7.235	7.948	8.632	4.661	4.895	5.122
hsa-miR-764	5.35544759261147	0.0451301882727008	0.550959379914272	0.0819120064345269	0.934716686771541	0.985781968946708	modInact_vs_inactive	FALSE	5.253	6.772	5.397	1.352	3.146	2.522
hsa-miR-764-3p:Novel	8.11649923189168	-0.123844813819911	0.385140758355398	-0.321557277782659	0.747788113488346	0.930673924005117	modInact_vs_inactive	FALSE	8.264	10.697	7.413	4.316	7.161	4.339
hsa-miR-765	6.95957811428313	-0.112738146096067	0.328312155048174	-0.343387061254324	0.731307292073036	0.929501487860797	modInact_vs_inactive	FALSE	5.801	10.686	8.369	4.088	6.292	4.388
hsa-miR-765-5p:Novel	18.2344849073806	0.258708113402721	0.299545708989504	0.863668233724509	0.387770168861714	0.818381522545959	modInact_vs_inactive	FALSE	16.688	19.394	20.133	11.885	13.782	12.184
hsa-miR-766-3p	1.74312123291571	0.693264354683668	0.480134690076054	1.44389557558079	0.148768351386786	NA	modInact_vs_inactive	NA	1.856	1.267	1.943	0.82	0.337	0.693
hsa-miR-766-5p	20.1699329537792	0.0470086414767207	0.498461619314896	0.094307444455465	0.924864936453697	0.983402353772795	modInact_vs_inactive	FALSE	17.857	21.192	17.97	5.329	10.42	7.487
hsa-miR-767-3p	0.950603105379394	0.951889656284867	0.644588999006522	1.47673891076636	0.139745637553944	NA	modInact_vs_inactive	NA	0.684	0.308	1.444	0	0	0
hsa-miR-767-5p	3.71614381610632	-0.0830302858025694	0.431232095982912	-0.192541989745262	0.847317680105745	0.963036598247809	modInact_vs_inactive	FALSE	3.88	7.067	2.77	0.198	0.619	0
hsa-miR-769-3p	25.3919858255004	-0.0581900043564574	0.388222427214737	-0.149888312156347	0.880852733089126	0.969548795712097	modInact_vs_inactive	FALSE	26.48	59.233	15.915	2.07	3.647	2
hsa-miR-769-5p	6.70145511271621	-0.408564627029675	0.565414654774318	-0.722592921106282	0.469930018581896	0.848534486788461	modInact_vs_inactive	FALSE	6.124	8.164	8.468	1.791	1.856	1.939
hsa-miR-770-3p:Novel	14.861089732912	-0.52811313250747	0.333122406219783	-1.58534257272097	0.112888521260813	0.569419814959807	modInact_vs_inactive	FALSE	14.37	26.898	15.079	9.181	11.007	8.123
hsa-miR-770-5p	0.438890377720109	-0.528379216993876	0.644234568084351	-0.820165888590901	0.412121545044054	NA	modInact_vs_inactive	NA	0.343	0.713	0.504	0	0.294	0
hsa-miR-7702	3.24882250725607	-0.655014428754957	0.684847133407322	-0.956438885121796	0.338850547032222	0.801450506957372	modInact_vs_inactive	FALSE	6.568	1.721	1.063	0	0.894	0
hsa-miR-7702-3p:Novel	2.12538495882479	-0.914190972227175	0.442652917054283	-2.06525459791574	0.0388989169913974	NA	modInact_vs_inactive	NA	2.045	4.546	1.814	1.14	1.854	0.776
hsa-miR-7703	6.51158004677775	0.0387547729828618	0.32290138846975	0.120020459393263	0.904466940857095	0.977683071796836	modInact_vs_inactive	FALSE	6.209	10.047	6.718	3.49	3.581	4.847
hsa-miR-7703-5p:Novel	3.30536193586743	-0.160601136585049	0.408157221514335	-0.393478610985225	0.693966018605555	0.921564223767867	modInact_vs_inactive	FALSE	2.07	6.592	4.769	1.425	2.188	1.818
hsa-miR-7704	3.17346357818689	-0.268559219123758	0.406807107749712	-0.66016353698763	0.509148888806773	0.864482243327753	modInact_vs_inactive	FALSE	3.272	5.46	3.406	1.745	1.685	1.17
hsa-miR-7704-3p:Novel	45.1249435417514	-0.355428834517044	0.287141598826601	-1.23781728586	0.21578381747588	0.708617100364236	modInact_vs_inactive	FALSE	39.976	79.904	49.444	30.47	32.226	27.846
hsa-miR-7705	3.12907788892097	0.294832483370502	0.636117145541087	0.463487716747071	0.643014817316447	0.908434266806468	modInact_vs_inactive	FALSE	4.406	3.54	2.025	0.873	1.194	0.495
hsa-miR-7705-3p:Novel	3.4413412111931	0.250092511207798	0.570941183810572	0.438035507508202	0.661360544024992	0.912471140194161	modInact_vs_inactive	FALSE	2.659	3.267	3.41	1.077	1.723	0.799
hsa-miR-7706	9.34260261588517	0.577872345574017	0.326364031520429	1.77063735510892	0.0766210259238784	0.531314146709248	modInact_vs_inactive	FALSE	9.677	7.412	10.097	6.662	8.525	6.351
hsa-miR-7706-5p:Novel	2.72728026840341	-0.361848851104309	0.38122592450454	-0.949171679692522	0.342533302761726	0.801450506957372	modInact_vs_inactive	FALSE	2.632	3.295	2.987	1.703	2.918	1.327
hsa-miR-7843-3p	0.893474846820815	-0.043643161352797	0.618767053960842	-0.0705324581737652	0.943769866985098	NA	modInact_vs_inactive	NA	0.676	1.108	1.328	0	0.617	0
hsa-miR-7843-5p	12.6696413660299	0.381676250537131	0.455824975417708	0.837330710515305	0.402406701450881	0.824763479817753	modInact_vs_inactive	FALSE	11.278	18.399	12.971	2.838	1.47	3.155
hsa-miR-7844-3p:Novel	18.3030618752065	0.575178591532709	0.403007511337568	1.42721556137679	0.1535177704028	0.623413221541337	modInact_vs_inactive	FALSE	15.963	14.941	23.094	8.202	12.557	9.655
hsa-miR-7844-5p	2.8408600249641	0.557579760591412	0.472328348611995	1.18049183842118	0.237804654627033	0.713445691987085	modInact_vs_inactive	FALSE	2.54	2.405	3.705	1.303	1.856	1.553
hsa-miR-7845-3p:Novel	28.8706423278379	-0.2002743805556	0.378303130443374	-0.529401859088178	0.596526708800786	0.8960456646954	modInact_vs_inactive	FALSE	31.668	29.443	28.944	12.923	12.24	11.587
hsa-miR-7845-5p	1.89800109719803	-1.05171214536363	0.432324451161301	-2.43269179556822	0.0149870517985379	NA	modInact_vs_inactive	NA	1.898	5.505	1.533	0.873	1.851	0.67
hsa-miR-7846-3p	2.61603276603134	0.0171811771924598	0.337674035027918	0.0508809544418755	0.959420382003141	0.992589573171021	modInact_vs_inactive	FALSE	2.59	3.549	2.618	1.677	2.401	1.476
hsa-miR-7846-5p:Novel	3.21033679945076	0.158271015472897	0.32118673656468	0.492769462293861	0.622175490417131	0.908419582946603	modInact_vs_inactive	FALSE	3.193	4.081	3.287	2.448	2.865	2.223
hsa-miR-7847-3p	8.91696007575118	0.111487082365395	0.339418505105483	0.328464950167486	0.742560141222671	0.930239827294645	modInact_vs_inactive	FALSE	8.61	10.636	9.185	5.011	6.565	6.897
hsa-miR-7847-5p:Novel	11.5484160246281	0.194578821200537	0.320670414026441	0.606787569696072	0.543991898418398	0.887171360506037	modInact_vs_inactive	FALSE	11.344	11.876	12.233	6.958	8.084	8.794
hsa-miR-7848-3p	0.10216239424971	0.473124310898169	1.6035672825015	0.295044876545569	0.767959598242532	NA	modInact_vs_inactive	NA	0.076	0.136	0.122	0	0	0
hsa-miR-7848-5p:Novel	13.8992652648949	0.359200681519741	0.37418371170751	0.9599580908549	0.337076307756387	0.801450506957372	modInact_vs_inactive	FALSE	9.478	19.373	21.214	5.976	5.742	6.539
hsa-miR-7849-3p	4.7171135532203	-0.680693814325428	0.634126814485588	-1.07343483791584	0.283076060620039	0.764999466502775	modInact_vs_inactive	FALSE	4.855	7.733	4.343	0.612	1.632	1.261
hsa-miR-7849-5p:Novel	4.32975279363765	0.0066465030365172	0.654460959989353	0.0101556906261075	0.991897070532105	0.999778205031225	modInact_vs_inactive	FALSE	4.66	4.199	4.469	0.57	1.148	1.028
hsa-miR-7850-3p:Novel	1.83521745039127	-0.0790837826423795	0.434187795652341	-0.182141882923173	0.855471380625219	NA	modInact_vs_inactive	NA	1.861	2.755	1.759	1.051	2.519	0.942
hsa-miR-7850-5p	1.18387933750733	-0.155293399083662	0.53294465630101	-0.291387477569438	0.770754990689703	NA	modInact_vs_inactive	NA	1.14	1.609	1.271	0.293	1.049	0.421
hsa-miR-7851-3p	11.3009678503017	-0.302792021125972	0.307102873515701	-0.985962839291022	0.324151348553313	0.797358441870754	modInact_vs_inactive	FALSE	11.4	14.39	11.287	7.821	10.273	7.536
hsa-miR-7851-5p:Novel	18.5777333384502	-0.329300657160741	0.290877107965978	-1.13209547311388	0.257594297869849	0.734329812226086	modInact_vs_inactive	FALSE	16.893	23.726	20.613	13.288	16.043	13.533
hsa-miR-7852-3p	17.6505804461742	-0.433090691425891	0.694771975463915	-0.623356592839984	0.533050215904991	0.882543099297765	modInact_vs_inactive	FALSE	18.658	13.775	14.974	3.179	5.27	3.908
hsa-miR-7852-5p:Novel	9.56634003804847	-0.128629610310454	0.593635790404102	-0.216681022926351	0.828456938175312	0.957162535448609	modInact_vs_inactive	FALSE	9.635	7.493	8.721	2.789	3.674	3.098
hsa-miR-7853-3p:Novel	2.4810195532788	-0.820105318810598	0.421109176881304	-1.94748859401313	0.0514761858816543	0.468829262183682	modInact_vs_inactive	FALSE	2.004	4.608	2.643	1.245	3.047	1.276
hsa-miR-7853-5p	0.47196476234567	-0.289577220038659	0.594021630059467	-0.487485986006385	0.625913971642603	NA	modInact_vs_inactive	NA	0.403	0.541	0.581	0	0	0
hsa-miR-7854-3p	0.784608334673362	-0.131126883775838	0.548819103731315	-0.238925509123738	0.811163344889868	NA	modInact_vs_inactive	NA	0.782	1.219	0.775	0	0.232	0
hsa-miR-7854-5p:Novel	1.18439552021071	-0.101829122209303	0.463201442706682	-0.21983766202081	0.825997586999323	NA	modInact_vs_inactive	NA	1.173	1.645	1.27	0.453	0.504	0.289
hsa-miR-7855-3p:Novel	2.66541844813246	0.309101175310417	0.537589719928339	0.574975978617338	0.565307543005883	0.889270324515897	modInact_vs_inactive	FALSE	2.541	1.821	3.321	0.912	1.148	1.045
hsa-miR-7855-5p	0.249775569093009	0.168300651016756	1.03734002826481	0.162242511067734	0.871114884252483	NA	modInact_vs_inactive	NA	0.19	0.281	0.339	0	0	0
hsa-miR-7856-3p:Novel	7.20891240527897	0.143173528520886	0.333177925033349	0.429720932161263	0.667398654905527	0.912471140194161	modInact_vs_inactive	FALSE	6.546	7.638	8.298	4.302	6.394	5.26
hsa-miR-7856-5p	1.35329355214847	-0.115048660203351	0.436921327699566	-0.263316649725234	0.792306527756929	NA	modInact_vs_inactive	NA	1.543	1.531	1.115	0.612	0.8	0
hsa-miR-7973	0.420728839158678	0.338216333139567	0.689925193381057	0.4902217463347	0.623976994167857	NA	modInact_vs_inactive	NA	0.457	0.336	0.369	0	0	0
hsa-miR-7973-1-3p:Novel	9.89729723633167	-0.367863629869157	0.448817048763031	-0.819629358739856	0.412427431748855	0.828661878210909	modInact_vs_inactive	FALSE	12.384	11.656	6.903	3.909	3.575	4.058
hsa-miR-7974	1.48488636430679	0.615396770356447	0.485822389147949	1.26671142397482	0.205258493675579	NA	modInact_vs_inactive	NA	1.418	1.688	1.821	0.624	1.007	0.741
hsa-miR-7974-5p:Novel	1.77422879958971	0.122870225825384	0.410608824163473	0.299239126377048	0.764757597667827	NA	modInact_vs_inactive	NA	1.646	2.882	1.906	1.013	1.348	0.841
hsa-miR-7975	3.58882119839314	-0.388900652077755	0.419932954182531	-0.926101769828507	0.354393094326319	0.805517246461424	modInact_vs_inactive	FALSE	3.285	5.69	4.025	1.886	2.94	2.207
hsa-miR-7975-5p:Novel	0.591945881513842	-0.214324842476758	0.626943419498992	-0.341856754231556	0.732458696063669	NA	modInact_vs_inactive	NA	0.719	1.021	0.493	0	0	0
hsa-miR-7976	0.277146448900137	0.102295733022741	0.846272177787658	0.12087805283894	0.903787625982326	NA	modInact_vs_inactive	NA	0.278	0.31	0.289	0	0	0
hsa-miR-7976-3p:Novel	0.331801707887572	0.120971768318181	0.656759166912086	0.184195020660251	0.853860465588778	NA	modInact_vs_inactive	NA	0.379	0.649	0.267	0	0	0
hsa-miR-7977	0.458082576995915	0.15375318427517	0.69009299140831	0.222800674966134	0.823690642665005	NA	modInact_vs_inactive	NA	0.383	0.526	0.651	0	0	0
hsa-miR-7977-3p:Novel	4.46847812630821	0.605050040473896	0.596464573279885	1.01439392644361	0.31039482124956	0.785445348040172	modInact_vs_inactive	FALSE	4.684	3.194	5.557	1.023	1.6	1.358
hsa-miR-7978	1.05412665515658	0.144473755595571	0.606397932426942	0.238249090027987	0.811687904738655	NA	modInact_vs_inactive	NA	0.999	1.678	0.971	0	0	0
hsa-miR-7978-3p:Novel	12.2710260898032	-1.30425272023133	0.541397770100688	-2.4090470856368	0.0159942343217827	0.268078893542957	modInact_vs_inactive	FALSE	12.591	24.327	9.011	3.057	8.783	2.282
hsa-miR-802	0.791648915280438	0.422115834744195	0.542718839961804	0.777779954670274	0.436698747163275	NA	modInact_vs_inactive	NA	0.672	1.961	0.748	0	0.596	0
hsa-miR-802-3p:Novel	3.91448966866371	-0.661974658246138	0.380051248663951	-1.74180366614575	0.0815428049862517	0.538223122827834	modInact_vs_inactive	FALSE	4.064	6.741	3.367	2.065	5.064	1.939
hsa-miR-8052	0.49168738826045	-0.444972675882202	0.573608648397342	-0.775742620208834	0.437900969566739	NA	modInact_vs_inactive	NA	0.437	0.855	0.435	0	0.44	0
hsa-miR-8052-3p:Novel	5.22311317226766	-0.611338052983692	0.326444899032983	-1.87271436862588	0.0611078381355335	0.486670495644429	modInact_vs_inactive	FALSE	4.339	13.963	4.242	2.621	2.918	2.522
hsa-miR-8053	18.6435524386033	0.386620476034099	0.378576056138313	1.02124915130091	0.307136410782469	0.783727393031129	modInact_vs_inactive	FALSE	18.618	16.854	22.304	9.34	11.758	9.855
hsa-miR-8053-3p:Novel	1.77969649383792	-0.725174810684262	0.462240481695047	-1.56882583720281	0.116688526317846	NA	modInact_vs_inactive	NA	1.455	3.535	1.813	0.882	1.237	1.004
hsa-miR-8054	1.5786285240355	0.249765601311183	0.627432526674501	0.398075634737942	0.690574434082642	NA	modInact_vs_inactive	NA	1.557	1.633	1.399	0	0.574	0
hsa-miR-8054-3p:Novel	5.86065491848583	0.822102795611707	0.628329289136303	1.30839483345073	0.190739424122241	0.682970196050607	modInact_vs_inactive	FALSE	4.878	2.459	7.939	1.589	1.016	1.104
hsa-miR-8055	1.82911395655804	-0.154291974418348	0.344944165753282	-0.447295503843088	0.654661712897815	NA	modInact_vs_inactive	NA	1.632	2.523	1.906	1.352	1.757	1.046
hsa-miR-8055-5p:Novel	1.77603712180819	-0.235523067241349	0.441099895056349	-0.533944963218052	0.593379612464035	NA	modInact_vs_inactive	NA	1.473	2.337	1.963	0.722	1.016	1.198
hsa-miR-8056	3.50219158707654	-0.103356515110432	0.500871172413669	-0.206353491282725	0.836514797521035	0.960342779830225	modInact_vs_inactive	FALSE	2.034	3.356	6.72	1.051	1.237	0.6
hsa-miR-8056-5p:Novel	1.16575162154755	0.648045472458855	0.610999256854462	1.06063217784439	0.288857093164071	NA	modInact_vs_inactive	NA	1.167	0.778	1.254	0	0.337	0.265
hsa-miR-8057	5.90712082898518	-0.0779084730849412	0.453457881379146	-0.171809723205142	0.863587121184449	0.965825394977066	modInact_vs_inactive	FALSE	6.057	5.054	5.371	2.433	3.093	2.664
hsa-miR-8057-3p:Novel	24.0596645300487	-0.639711436860726	0.314356495433137	-2.03498717587908	0.0418521633608071	0.430573510369674	modInact_vs_inactive	FALSE	16.578	29.43	36.869	11.354	12.09	13.267
hsa-miR-8058	1.5268804832479	-0.0725210908873305	0.466703475412706	-0.15539008108564	0.876513803334533	NA	modInact_vs_inactive	NA	1.293	1.686	2.103	0.742	0.729	0.638
hsa-miR-8058-5p:Novel	1.88203386455915	0.342214845075711	0.480977392021686	0.71149881626927	0.47677518409343	NA	modInact_vs_inactive	NA	1.465	1.763	2.613	0.698	1.174	0.667
hsa-miR-8059	4.36679026517204	-0.878316733305012	0.334836723209701	-2.62311948607543	0.00871287101061685	0.205903141350811	modInact_vs_inactive	FALSE	4.602	7.576	3.6	2.618	3.513	2.075
hsa-miR-8059-3p:Novel	9.97293295088379	0.630880345479147	0.455385729955168	1.38537574627395	0.165937603224418	0.641187429456399	modInact_vs_inactive	FALSE	11.664	6.273	9.119	4.969	5.27	4.232
hsa-miR-8060	7.09642373791807	-0.147655511994775	0.538844337944918	-0.274022573119937	0.784067274522517	0.944072144689666	modInact_vs_inactive	FALSE	7.414	10.073	6.439	1.972	2.093	2.215
hsa-miR-8060-5p:Novel	2.94875955918519	-0.512559649452755	0.380871012550503	-1.3457565227146	0.178381051092978	0.668364444601539	modInact_vs_inactive	FALSE	2.837	3.617	3.175	1.948	2.79	1.771
hsa-miR-8061	0.53521716423828	0.0910875394182575	0.599760808084314	0.151873110397458	0.879287017038565	NA	modInact_vs_inactive	NA	0.624	0.84	0.44	0	0	0
hsa-miR-8061-3p:Novel	8.56122381522881	0.282439473408802	0.543569417190671	0.519601479547053	0.603341366657113	0.899342187631716	modInact_vs_inactive	FALSE	8.491	5.178	9.494	2.343	2.788	2.217
hsa-miR-8062	0.875552106932475	-0.140008718279113	0.606218626759566	-0.23095416752122	0.817350408466141	NA	modInact_vs_inactive	NA	1.044	0.943	0.704	0	0.587	0
hsa-miR-8062-3p:Novel	0.893831622648088	0.345599430138463	0.542143430280617	0.637468630689814	0.523819636708724	NA	modInact_vs_inactive	NA	0.765	1.081	1.026	0	0.574	0
hsa-miR-8063	9.55196271286257	-0.184402346030979	0.426309895913309	-0.432554692721647	0.665338310578701	0.912471140194161	modInact_vs_inactive	FALSE	8.641	12.414	8.338	4.371	9.069	4.775
hsa-miR-8063-5p:Novel	2.56724481110659	-0.0555487352594224	0.372161102326624	-0.149259917041708	0.881348542477612	0.969548795712097	modInact_vs_inactive	FALSE	2.232	5.988	2.562	1.529	1.632	1.401
hsa-miR-8064	8.52254285948238	1.1269626482624	0.428984405810715	2.62704805348953	0.00861291700371031	0.205903141350811	modInact_vs_inactive	FALSE	9.176	7.249	7.683	2.405	2.871	2.037
hsa-miR-8064-3p:Novel	2.66432620308405	0.044944196063834	0.366134517043513	0.122753234048383	0.902302507912623	0.977127593934645	modInact_vs_inactive	FALSE	1.88	4.895	3.525	0.832	1.237	1.446
hsa-miR-8065	2.66472348296451	0.403542294696	0.478597249402672	0.84317721257206	0.399129340822102	0.824006025429998	modInact_vs_inactive	FALSE	2.385	4.953	3.064	0.666	2.387	0.867
hsa-miR-8065-5p:Novel	3.43359542009487	-0.554300386213946	0.521248696755039	-1.06340867548383	0.287596660196984	0.766924427191956	modInact_vs_inactive	FALSE	2.046	24.811	2.113	0.912	0.619	0.969
hsa-miR-8066	3.59062850818883	0.60887165931199	0.462052822425601	1.31775336013672	0.18758622550742	0.679019048489415	modInact_vs_inactive	FALSE	3.415	2.68	3.333	1.53	1.237	1.592
hsa-miR-8066-5p:Novel	1.77510721764253	-0.32631885777342	0.387882290745083	-0.841283207713851	0.400189295658757	NA	modInact_vs_inactive	NA	1.7	2.579	1.877	1.006	1.632	0.942
hsa-miR-8067	3.36634019993968	-0.05767068975297	0.56437313465346	-0.102185391564362	0.918609522897533	0.983339606587309	modInact_vs_inactive	FALSE	2.36	2.618	4.614	1.051	0.619	0.776
hsa-miR-8067-3p:Novel	2.69480890000647	-1.31106665616843	0.453381731846662	-2.89175007300878	0.0038310257057616	0.174948986195717	modInact_vs_inactive	FALSE	2.432	7.916	2.07	0.585	1.47	0.139
hsa-miR-8068	0.252191328577603	-0.143234379374298	1.0259475980113	-0.139611788800854	0.888966725735942	NA	modInact_vs_inactive	NA	0.216	0.321	0.258	0	0	0
hsa-miR-8068-3p:Novel	0.823049141064643	-0.793352068151794	0.659183274068907	-1.20353792239707	0.228768225518924	NA	modInact_vs_inactive	NA	0.898	1.788	0.576	0	0.298	0
hsa-miR-8069	2.9098022435283	-0.372730746941711	0.363561930708082	-1.0252194068168	0.305259673206229	0.783727393031129	modInact_vs_inactive	FALSE	2.775	5.414	2.862	1.665	3.022	1.729
hsa-miR-8069-5p:Novel	7.76655893912826	-0.404596516002822	0.312075264468741	-1.29647095450382	0.194813280543572	0.69111617838087	modInact_vs_inactive	FALSE	7.326	13.596	8.135	4.323	6.094	5.4
hsa-miR-8070	0.678932684040527	1.10454089679304	0.696586387462919	1.58564812157177	0.11281915361393	NA	modInact_vs_inactive	NA	0.68	0.364	0.821	0	0	0
hsa-miR-8070-3p:Novel	3.01062974807232	-0.323729266184405	0.481004413158441	-0.673027642425745	0.500929705212602	0.861852508989897	modInact_vs_inactive	FALSE	2.787	5.703	3.268	1.365	3.047	1.413
hsa-miR-8071	7.58561094001583	-0.191767037202606	0.372909950169471	-0.514244892407555	0.607080784811958	0.899342187631716	modInact_vs_inactive	FALSE	5.467	25.102	8.026	3.497	6.565	4.918
hsa-miR-8071-5p:Novel	16.8229379795491	-0.294105288611169	0.362886651692141	-0.810460476404287	0.417675571909587	0.8286799107454	modInact_vs_inactive	FALSE	14.559	62.178	12.423	1.36	1.511	0.812
hsa-miR-8072	77.0912448705942	-0.368795810309086	0.307966893205945	-1.19751771519955	0.231104826891645	0.708796201058363	modInact_vs_inactive	FALSE	79.32	103.358	78.283	48.291	47.843	51.102
hsa-miR-8072-3p:Novel	23.5189758376994	-0.351334228853516	0.268173173142957	-1.31010206851014	0.190161308783114	0.682275726058202	modInact_vs_inactive	FALSE	24.446	25.141	23.634	17.881	19.795	17.369
hsa-miR-8073	0.296265309102943	0.283657199071091	0.779696691419828	0.36380454373168	0.716003969419603	NA	modInact_vs_inactive	NA	0.313	0.24	0.316	0	0	0
hsa-miR-8073-3p:Novel	2.25811231668818	0.70608110509424	0.384373295457546	1.83696711878421	0.0662147496432946	NA	modInact_vs_inactive	NA	2.271	1.642	2.408	1.594	1.395	1.574
hsa-miR-8074	32.8737266049931	-0.741822742895973	0.489252406543532	-1.51623728973925	0.129459362117215	0.582936894235872	modInact_vs_inactive	FALSE	23.517	46.024	47.495	9.168	17.903	8.725
hsa-miR-8074-5p:Novel	10.2953944852314	-0.883427578705923	0.428342834917289	-2.06243108718396	0.039166712167672	0.42114770006349	modInact_vs_inactive	FALSE	11.139	14.945	8.958	4.59	5.362	4.847
hsa-miR-8075	35.4423296801524	0.750786264795829	0.4953023613128	1.51581402278372	0.129566385232558	0.582936894235872	modInact_vs_inactive	FALSE	34.622	25.298	43.079	9.649	9.188	10.202
hsa-miR-8075-5p:Novel	34.3752211888136	1.05168953155748	0.501364479574278	2.09765464926933	0.0359356637613059	0.41322085516629	modInact_vs_inactive	FALSE	33.17	23.648	42.615	8.364	7.161	9.211
hsa-miR-8076	9.1951802935867	0.0731815304435797	0.275009268607695	0.26610568732494	0.790157815022698	0.94663209282649	modInact_vs_inactive	FALSE	9.171	9.772	9.434	6.306	7.584	6.616
hsa-miR-8076-5p:Novel	1.13137100975455	-0.59931598089636	0.575549741820587	-1.04129311048007	0.297739533234708	NA	modInact_vs_inactive	NA	0.967	2.728	1.079	0	0.596	0
hsa-miR-8077	12.1525087336377	-0.699541878793156	0.247037839129436	-2.83171955056905	0.00462984366621547	0.174948986195717	modInact_vs_inactive	FALSE	11.485	24.393	11.322	8.591	16.003	9.039
hsa-miR-8077-5p:Novel	5.02634518730155	0.216039074706218	0.445186867904943	0.485277285295726	0.627479665951299	0.908419582946603	modInact_vs_inactive	FALSE	5.084	5.852	5.44	2.838	2.519	2.678
hsa-miR-8078	9.49705657703509	-0.271774850039292	0.341805075868836	-0.795116483710683	0.426545746946559	0.836594103859494	modInact_vs_inactive	FALSE	9.405	12.387	10.767	5.678	4.895	5.314
hsa-miR-8078-5p:Novel	0.824813185506144	-0.286601789037902	0.532355479513162	-0.538365434502522	0.590324784786197	NA	modInact_vs_inactive	NA	0.783	1.577	0.786	0	0	0
