"GS","converged","loss","gene.tested","coef","std.err","t.value","p.value","adj.p.val"
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX","Y",0.00710924951373868,8,0.0454568761215748,0.404570929468503,0.112358236369808,0.910541865035601,0.999999999999867
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX","Y",0.0046947909699155,5,0.179774481165535,0.397072485821201,0.452749781425262,0.650739803282838,0.999999999999867
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME","Y",0.00627168464209002,7,-8.74637625462125,756.591990079159,-0.0115602284577532,0.990776732951959,0.999999999999867
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME","Y",0.00383168060593642,4,-9.03512296568804,1248.44301674008,-0.00723711282336334,0.994225829652502,0.999999999999867
"GO_REGULATION_OF_CORE_PROMOTER_BINDING","Y",0.00296931326368477,3,-8.84624482473422,1247.84137770771,-0.00708923824996476,0.99434381019846,0.999999999999867
"GO_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR","Y",0.00270092564063821,3,0.720302557273428,0.230149205715368,3.12971993552846,0.00175530515728115,0.254181689121674
"GO_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR","N",2.90067969644235e-12,0,2.17640251385961e-15,0.01310714391175,1.6604704491789e-13,0.999999999999867,0.999999999999867
"GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE","Y",0.00704933921890661,8,-8.83393788323032,756.756595259653,-0.0116734204083141,0.990686427436322,0.999999999999867
"GO_EXCITATORY_SYNAPSE_ASSEMBLY","Y",0.0106976714521841,13,0.365508318902928,0.181116649253601,2.01808238176459,0.0436121895266964,0.919887358937636
"GO_INHIBITORY_SYNAPSE_ASSEMBLY","Y",0.00632250040993242,7,0.084045755070192,0.402058737899254,0.209038498974873,0.834422898752129,0.999999999999867
"GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY","Y",0.00856453857126716,10,-8.9804593300348,757.02434146548,-0.0118628409129488,0.990535306389497,0.999999999999867
"GO_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY","Y",0.00466606586704576,5,-9.18189304082259,1248.89642145884,-0.00735200524483624,0.994134163739763,0.999999999999867
"GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY","Y",0.00459781435058884,5,0.441347886065843,0.260269097105641,1.69573680077241,0.0899702002942511,0.999999999999867
"GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","Y",0.038370229050963,58,-8.82422581515433,278.142410544647,-0.0317255674813312,0.974691606244606,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","Y",0.0114685548762811,14,-9.20186793304732,757.407018574498,-0.012149171723238,0.990306870247262,0.999999999999867
"GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","Y",0.0263237685516887,37,-9.18461132165193,459.182300923225,-0.0200021022221142,0.984042137398463,0.999999999999867
"GO_ESCRT_COMPLEX_DISASSEMBLY","Y",0.00632322757303906,7,0.0698720045480547,0.412946323336703,0.169203600079237,0.86564028731821,0.999999999999867
"GO_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION","Y",0.00781310778613581,9,-8.91124622017475,756.899185821622,-0.0117733595003164,0.990606695264849,0.999999999999867
"GO_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","Y",0.0100529712149995,12,0.286476591892814,0.213081386995955,1.34444681410982,0.17883770798304,0.999999999999867
"GO_WNT_SIGNALING_PATHWAY_INVOLVED_IN_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","Y",0.00860116814914038,10,0.242748684935899,0.25273382997929,0.960491458368638,0.336833639286328,0.999999999999867
"GO_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","Y",0.00361904783290174,4,0.618877313955216,0.224780656281055,2.7532498756539,0.00591247609392772,0.449706515022987
"GO_BRUSH_BORDER_ASSEMBLY","Y",0.00111139283199706,1,-8.78149911439595,2057.06203659542,-0.00426895200930835,0.996593973725549,0.999999999999867
"GO_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","Y",0.00862366364124928,10,0.173044707574865,0.284566589037493,0.608099173413734,0.543136990761623,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","Y",0.001111392831997,1,-8.78149911439768,2057.06203659279,-0.00426895200931465,0.996593973725544,0.999999999999867
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","Y",0.00785909667753222,9,0.202787707623912,0.283639498409481,0.714948759820305,0.474659184790808,0.999999999999867
"GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","Y",0.00547814942701225,6,-8.64540386224429,756.398708675777,-0.0114296914617686,0.990880876641278,0.999999999999867
"GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","Y",0.00466606586704573,5,-9.18189304082159,1248.8964214556,-0.00735200524485451,0.994134163739749,0.999999999999867
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","Y",0.00296931326368473,3,-8.846244824737,1247.84137770031,-0.00708923825000902,0.994343810198425,0.999999999999867
"GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","Y",0.00383168060593638,4,-9.03512296567894,1248.44301672641,-0.00723711282343527,0.994225829652444,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","Y",0.00111139283199701,1,-8.78149911439654,2057.06203659001,-0.00426895200931987,0.996593973725539,0.999999999999867
"GO_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","Y",0.00783340999224243,9,0.27245027725668,0.253064351085281,1.07660472954117,0.281685645687053,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","Y",0.00373032481654862,4,0.508890208628614,0.266409791145851,1.91017832505267,0.0561418942616547,0.937223301137753
"GO_POSITIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","Y",0.00466606586704572,5,-9.18189304082037,1248.89642145325,-0.00735200524486737,0.994134163739738,0.999999999999867
"GO_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","Y",0.00856453857126714,10,-8.98045933003439,757.024341465081,-0.0118628409129545,0.990535306389492,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","Y",0.00627168464208995,7,-8.74637625461963,756.591990077851,-0.0115602284577711,0.990776732951944,0.999999999999867
"GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","Y",0.00296931326368471,3,-8.84624482475076,1247.84137771576,-0.00708923824993228,0.994343810198486,0.999999999999867
"GO_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY","Y",0.00627168464208995,7,-8.74637625462164,756.591990079365,-0.0115602284577506,0.990776732951961,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY","Y",0.00383168060593643,4,-9.03512296567998,1248.44301672864,-0.00723711282342318,0.994225829652454,0.999999999999867
"GO_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS","Y",0.00551870699551877,6,0.128118076154541,0.399577832503049,0.320633593089936,0.748495494804279,0.999999999999867
"GO_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS","Y",0.00296626939879593,3,0.323887558337886,0.391459985279326,0.827383565415445,0.408041551558423,0.999999999999867
"GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","Y",0.00543703675685364,6,0.387980975200631,0.256858486187072,1.51048532972378,0.130954612284423,0.999999999999867
"GO_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION","Y",0.00111139283199705,1,-8.78149911440128,2057.06203660003,-0.00426895200930138,0.996593973725554,0.999999999999867
"GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_REGENERATION","Y",0.00204199439283203,2,0.44112158377452,0.385472594637154,1.14436561745654,0.252502366615568,0.999999999999867
"GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT","Y",0.00206931954979174,2,-8.58069189108968,1246.96539352057,-0.00688125904349575,0.994509744954044,0.999999999999867
"GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","Y",0.0253418425825896,35,0.148887284640326,0.159961046232726,0.930772135759296,0.351996323034544,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","Y",0.0129794219565559,16,-0.180426791477867,0.435178426926595,-0.414604172252088,0.678441539953517,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","Y",0.0149624739761182,19,0.274860951687451,0.172363417718848,1.59465944296714,0.11082340087867,0.999999999999867
"GO_REGULATION_OF_RNA_BINDING","Y",0.00788125016540992,9,-0.00348602966932522,0.418199234605185,-0.00833581073532172,0.993349246436515,0.999999999999867
"GO_POSITIVE_REGULATION_OF_RNA_BINDING","Y",0.00551985092679333,6,0.114091857387617,0.41026303591045,0.278094411148754,0.780946251463052,0.999999999999867
"GO_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE","Y",0.00627168464209002,7,-8.74637625461959,756.59199007702,-0.0115602284577837,0.990776732951934,0.999999999999867
"GO_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY","Y",0.00632250040993252,7,0.0840457550701583,0.402058737899134,0.209038498974852,0.834422898752146,0.999999999999867
"GO_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY","Y",0.00632250040993252,7,0.0840457550701583,0.402058737899134,0.209038498974852,0.834422898752146,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION","Y",0.027201022645715,38,0.0779704674065374,0.175218922392191,0.444988853612606,0.656338472850349,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION","Y",0.0496033077835696,78,-0.102831421272293,0.171351288273769,-0.60012050278839,0.548440985328311,0.999999999999867
"GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION","Y",0.0115690422012207,14,-0.122561820888739,0.418563723820047,-0.292815200921311,0.769670135146666,0.999999999999867
"GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","Y",0.00704933921890665,8,-8.83393788323281,756.75659525904,-0.0116734204083268,0.990686427436312,0.999999999999867
"GO_SEMI_LUNAR_VALVE_DEVELOPMENT","Y",0.020353878936856,27,0.0560199203484445,0.216261862242382,0.259037445472741,0.795612252137187,0.999999999999867
"GO_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY","Y",0.00547814942701231,6,-8.64540386224262,756.398708677358,-0.0114296914617425,0.990880876641298,0.999999999999867
"GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","Y",0.0705888430719209,120,0.034992063441321,0.107391317982889,0.325836986625831,0.74455524168232,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","Y",0.00937462902156244,11,0.152948659352489,0.281824994933307,0.542707929041866,0.587344305003809,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","Y",0.0170430662878394,22,0.186545518386575,0.18809037339318,0.991786634378275,0.321328187650434,0.999999999999867
"GO_REGULATION_OF_GASTRIC_MOTILITY","Y",0.00206931954979171,2,-8.58069189109009,1246.96539352037,-0.00688125904349723,0.994509744954043,0.999999999999867
"GO_PROTEIN_LOCALIZATION_TO_PRESYNAPSE","Y",0.00699615163769286,8,0.386269562505045,0.220604163076966,1.75096225346518,0.0799863576996629,0.999999999999867
"GO_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","Y",0.00383168060593641,4,-9.03512296568879,1248.44301674008,-0.00723711282336393,0.994225829652501,0.999999999999867
"GO_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS","Y",0.00466606586704578,5,-9.18189304082361,1248.89642145586,-0.00735200524485459,0.994134163739749,0.999999999999867
"GO_POSITIVE_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS","Y",0.0029693132636847,3,-8.84624482473371,1247.84137770577,-0.00708923824997535,0.994343810198452,0.999999999999867
"GO_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION","Y",0.00547814942701233,6,-8.64540386224359,756.398708676386,-0.0114296914617584,0.990880876641286,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","Y",0.0020693195497917,2,-8.58069189108912,1246.96539351956,-0.00688125904350086,0.99450974495404,0.999999999999867
"GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","Y",0.00547814942701228,6,-8.64540386224511,756.398708676869,-0.0114296914617531,0.99088087664129,0.999999999999867
"GO_REGULATION_OF_DNA_DUPLEX_UNWINDING","Y",0.00206931954979175,2,-8.58069189109135,1246.96539352271,-0.0068812590434853,0.994509744954052,0.999999999999867
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","Y",0.0680874626337721,115,0.13931973181032,0.0908506012472268,1.53350368514564,0.12518682436168,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","Y",0.0155932336570883,20,-8.77971735913337,458.828729050063,-0.0191350645747717,0.98473378172821,0.999999999999867
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","Y",0.0456298162182453,71,0.24699809381564,0.0951154219947436,2.59682487482724,0.00942423887500789,0.537609990369768
"GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER","Y",0.0142440747833027,18,-8.71059484779282,458.759320163072,-0.0189872869388169,0.984851666538881,0.999999999999867
"GO_NON_MOTILE_CILIUM_ASSEMBLY","Y",0.0203036432878641,27,-0.357840979447198,0.457745859436375,-0.781745966829302,0.434384373177666,0.999999999999867
"GO_POSITIVE_REGULATION_OF_FERTILIZATION","Y",0.00206931954979171,2,-8.58069189108982,1246.9653935198,-0.0068812590435001,0.99450974495404,0.999999999999867
"GO_MACROPHAGE_MIGRATION","Y",0.0135679407221289,17,0.303756393175987,0.173055297008367,1.75525625870499,0.0792493834074223,0.999999999999867
"GO_REGULATION_OF_MACROPHAGE_MIGRATION","Y",0.00924960011528487,11,0.370811087748015,0.191960847800016,1.93170165686246,0.0534275843550107,0.937223301137753
"GO_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION","Y",0.00206931954979177,2,-8.58069189108898,1246.96539351887,-0.00688125904350458,0.994509744954037,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION","Y",0.00617601673116877,7,0.441668407137836,0.216270353944609,2.04220504143141,0.0411601787182894,0.882976252598875
"GO_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION","Y",0.00383168060593641,4,-9.03512296568847,1248.44301674195,-0.00723711282335282,0.99422582965251,0.999999999999867
"GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION","Y",0.00870742984941489,11,0.624261373613948,0.13296334333349,4.69498854318229,2.70549898608778e-06,0.00291034390932014
"GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING","Y",0.00104246592572802,1,0.665734261127654,0.322356471915762,2.06521140143767,0.0389314693344325,0.867319420381439
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN","Y",0.00383168060593639,4,-9.03512296567779,1248.4430167249,-0.00723711282344313,0.994225829652438,0.999999999999867
"GO_REGULATION_OF_ARTERY_MORPHOGENESIS","Y",0.00269409884888848,3,0.725887557767128,0.229129834390383,3.16801851534701,0.00153993142058843,0.252080078197939
"GO_NEGATIVE_REGULATION_OF_ARTERY_MORPHOGENESIS","N",2.90067969644235e-12,0,2.17640251385961e-15,0.01310714391175,1.6604704491789e-13,0.999999999999867,0.999999999999867
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME","Y",0.00781310778613585,9,-8.91124622019587,756.899185823668,-0.0117733595003125,0.990606695264852,0.999999999999867
"GO_REGULATION_OF_LYSOSOME_ORGANIZATION","Y",0.00296931326368468,3,-8.84624482475137,1247.84137771859,-0.00708923824991668,0.994343810198498,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY","Y",0.00466606586704574,5,-9.18189304082402,1248.89642145554,-0.00735200524485678,0.994134163739747,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY","Y",0.0321905983716098,47,-9.34270901378306,459.288791922696,-0.0203416873611746,0.983771250284257,0.999999999999867
"GO_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION","Y",0.00378519171004114,4,0.426832176257293,0.279504968680978,1.5271004958215,0.126771039909081,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION","Y",0.0115690422012207,14,-0.122561820888788,0.418563723819871,-0.292815200921552,0.769670135146482,0.999999999999867
"GO_REGULATION_OF_CHROMOSOME_SEPARATION","Y",0.0295794829988755,42,0.120805601511979,0.154099474061024,0.783945579620471,0.433092601139685,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION","Y",0.00691224980844359,8,0.464260224259706,0.197570728485837,2.34984315651287,0.0188027296028295,0.697460856696088
"GO_POSITIVE_REGULATION_OF_SPINDLE_ASSEMBLY","Y",0.00296931326368478,3,-8.84624482473171,1247.84137770373,-0.00708923824998536,0.994343810198444,0.999999999999867
"GO_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION","Y",0.00705159376867734,8,0.305739770313675,0.253688127447209,1.20517965657379,0.22816552876262,0.999999999999867
"GO_REGULATION_OF_OOGENESIS","Y",0.00466606586704576,5,-9.18189304082323,1248.89642145214,-0.00735200524487621,0.994134163739731,0.999999999999867
"GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","Y",0.0365312844744527,54,-0.153755379834404,0.226172979639573,-0.679813212344937,0.496640162346416,0.999999999999867
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","Y",0.0184000771488935,24,0.0900494956677271,0.215262972387391,0.418323201008637,0.675720774468717,0.999999999999867
"GO_REGULATION_OF_MESODERM_FORMATION","Y",0.00378519171004114,4,0.426832176257293,0.279504968680978,1.5271004958215,0.126771039909081,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MESODERM_FORMATION","Y",0.00111139283199702,1,-8.78149911439756,2057.0620365945,-0.00426895200931104,0.996593973725546,0.999999999999867
"GO_REGULATION_OF_AMYLOID_FIBRIL_FORMATION","Y",0.00296931326368472,3,-8.84624482473414,1247.84137770832,-0.00708923824996124,0.994343810198463,0.999999999999867
"GO_REGULATION_OF_GONAD_DEVELOPMENT","Y",0.00704933921890669,8,-8.83393788322968,756.756595260018,-0.0116734204083076,0.990686427436327,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_GONAD_DEVELOPMENT","Y",0.00383168060593641,4,-9.03512296568832,1248.44301674032,-0.00723711282336215,0.994225829652502,0.999999999999867
"GO_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT","Y",0.00383168060593642,4,-9.03512296567761,1248.44301672365,-0.00723711282345023,0.994225829652432,0.999999999999867
"GO_REGULATION_OF_LIPID_LOCALIZATION","Y",0.0437252566373583,67,-0.142612061376213,0.198888070433703,-0.717046834761015,0.473363740678288,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION","Y",0.0222531876069422,30,-0.144391576498914,0.297537588144577,-0.485288522365626,0.62748346648773,0.999999999999867
"GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION","Y",0.0252941852924309,35,-0.435248655322527,0.457592346453836,-0.951171186964852,0.341542934093866,0.999999999999867
"GO_AMYLOID_FIBRIL_FORMATION","Y",0.00781310778613583,9,-8.9112462201965,756.899185823622,-0.011773359500314,0.99060669526485,0.999999999999867
"GO_INHIBITION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS","Y",0.00282494190443592,3,0.601790105787226,0.278741497318862,2.15895412622691,0.0308799768226284,0.779991005221333
"GO_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE","Y",0.00466606586704576,5,-9.1818930408218,1248.89642145626,-0.00735200524485079,0.994134163739752,0.999999999999867
"GO_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT","Y",0.00459781435058879,5,0.441347886065795,0.260269097104865,1.69573680077728,0.0899702002933282,0.999999999999867
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA","Y",0.00383168060593641,4,-9.03512296567816,1248.44301672609,-0.00723711282343654,0.994225829652443,0.999999999999867
"GO_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM","Y",0.00856453857126716,10,-8.98045933003471,757.024341464828,-0.0118628409129589,0.990535306389489,0.999999999999867
"GO_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION","Y",0.00627168464209002,7,-8.74637625462729,756.591990085638,-0.0115602284576622,0.990776732952031,0.999999999999867
"GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY","Y",0.00383168060593638,4,-9.03512296568656,1248.44301674071,-0.0072371128233585,0.994225829652505,0.999999999999867
"GO_NEUTROPHIL_MIGRATION","Y",0.0318939731313501,46,-0.293277022616183,0.313485048979535,-0.935537511504509,0.349536372955838,0.999999999999867
"GO_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS","Y",0.0062537013355657,7,0.343696473504131,0.254862003696981,1.34855909676034,0.177512439169283,0.999999999999867
"GO_EMBRYONIC_BRAIN_DEVELOPMENT","Y",0.00781310778613579,9,-8.91124622017695,756.899185821377,-0.0117733595003231,0.990606695264843,0.999999999999867
"GO_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS","Y",0.00547814942701228,6,-8.64540386224349,756.398708677761,-0.0114296914617375,0.990880876641302,0.999999999999867
"GO_MRNA_PSEUDOURIDINE_SYNTHESIS","Y",0.00296931326368469,3,-8.84624482473464,1247.84137770832,-0.00708923824996165,0.994343810198463,0.999999999999867
"GO_DENSE_CORE_GRANULE_EXOCYTOSIS","Y",0.00469479096991552,5,0.179774481165555,0.397072485821535,0.452749781424932,0.650739803283076,0.999999999999867
"GO_PIRNA_BIOSYNTHETIC_PROCESS","Y",0.00206931954979171,2,-8.58069189108843,1246.96539352058,-0.00688125904349471,0.994509744954045,0.999999999999867
"GO_NEURON_PROJECTION_MAINTENANCE","Y",0.00383168060593638,4,-9.03512296567562,1248.44301672725,-0.00723711282342773,0.99422582965245,0.999999999999867
"GO_PROTEIN_POLYUFMYLATION","Y",0.00296931326368478,3,-8.84624482473778,1247.84137770108,-0.00708923825000527,0.994343810198428,0.999999999999867
"GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE","Y",0.0177194373883854,23,0.158586880727988,0.193659679849072,0.818894675709377,0.412868113537958,0.999999999999867
"GO_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE","Y",0.00373032481654862,4,0.508890208628726,0.266409791146295,1.91017832504991,0.0561418942620109,0.937223301137753
"GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION","Y",0.00466606586704576,5,-9.18189304082067,1248.89642145617,-0.00735200524485044,0.994134163739752,0.999999999999867
"GO_CELLULAR_DETOXIFICATION","Y",0.0415514725639803,63,-0.126568088950849,0.1991289148901,-0.635608791524334,0.525047541241932,0.999999999999867
"GO_TUMOR_NECROSIS_FACTOR_SECRETION","Y",0.0115678130746743,14,-0.137963958087547,0.430542475069243,-0.320442153971821,0.748640587547134,0.999999999999867
"GO_DORSAL_ROOT_GANGLION_DEVELOPMENT","Y",0.00383168060593638,4,-9.03512296568894,1248.44301673914,-0.00723711282336952,0.994225829652497,0.999999999999867
"GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT","Y",0.00296931326368471,3,-8.84624482473214,1247.84137770421,-0.00708923824998297,0.994343810198445,0.999999999999867
"GO_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR","Y",0.0437593188825858,67,-0.00731292537489596,0.154849930785846,-0.0472258872689428,0.962334239606644,0.999999999999867
"GO_ADAPTIVE_THERMOGENESIS","Y",0.0522053573211716,83,0.0882279153381223,0.116840414128976,0.755114709202679,0.450199847781563,0.999999999999867
"GO_RESPONSE_TO_CHEMOKINE","Y",0.0265859467653499,37,-0.140434553162904,0.266672693770212,-0.526617671938748,0.598472049418109,0.999999999999867
"GO_RESPONSE_TO_AMINO_ACID_STARVATION","Y",0.0232818149489587,32,-9.08885005859296,459.108291155066,-0.0197967456342956,0.98420595127294,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT","Y",0.00383168060593637,4,-9.03512296568728,1248.44301674331,-0.00723711282334397,0.994225829652517,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE","Y",0.00781310778613581,9,-8.91124622019658,756.899185823262,-0.0117733595003197,0.990606695264846,0.999999999999867
"GO_REGULATION_OF_MALE_GONAD_DEVELOPMENT","Y",0.0046660658670457,5,-9.18189304082233,1248.8964214582,-0.0073520052448398,0.99413416373976,0.999999999999867
"GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS","Y",0.0907635052182344,164,0.00584067034267104,0.0971431383458756,0.0601243736008969,0.952057907967458,0.999999999999867
"GO_REGULATION_OF_STEM_CELL_DIVISION","Y",0.00206931954979169,2,-8.58069189108891,1246.96539352516,-0.00688125904346982,0.994509744954065,0.999999999999867
